attraction,time,availablebicycles,availabledock,replication,
Bicycle D,1866,79,1,29,
Dock D,1866,80,0,29,
Dock C,1867,54,26,29,
Dock A,1869,46,34,29,
Bicycle D,1869,79,1,29,
Dock D,1869,80,0,29,
Dock B,1869,53,27,29,
Dock A,1869,47,33,29,
Bicycle C,1870,53,27,29,
Dock B,1871,54,26,29,
Dock A,1871,48,32,29,
Dock C,1872,54,26,29,
Dock B,1874,53,27,29,
Dock B,1874,54,26,29,
Bicycle D,1875,79,1,29,
Dock D,1875,80,0,29,
Dock B,1876,53,27,29,
Dock A,1878,49,31,29,
Bicycle C,1878,53,27,29,
Bicycle A,1878,48,32,29,
Bicycle C,1879,52,28,29,
Bicycle A,1880,47,33,29,
Bicycle C,1881,51,29,29,
Dock C,1881,52,28,29,
Bicycle A,1883,46,34,29,
Dock B,1883,54,26,29,
Bicycle D,1883,79,1,29,
Dock D,1883,80,0,29,
Dock C,1886,53,27,29,
Dock A,1886,47,33,29,
Dock B,1886,55,25,29,
Dock B,1887,56,24,29,
Dock B,1889,55,25,29,
Bicycle C,1889,52,28,29,
Dock B,1890,54,26,29,
Bicycle D,1891,79,1,29,
Dock D,1891,80,0,29,
Bicycle D,1892,79,1,29,
Dock D,1892,80,0,29,
Dock B,1893,53,27,29,
Bicycle C,1894,51,29,29,
Dock A,1895,48,32,29,
Bicycle D,1895,79,1,29,
Dock D,1895,80,0,29,
Bicycle C,1896,50,30,29,
Dock C,1896,51,29,29,
Dock A,1896,49,31,29,
Bicycle D,1896,79,1,29,
Dock D,1896,80,0,29,
Dock A,1898,50,30,29,
Dock C,1898,52,28,29,
Dock A,1899,51,29,29,
Bicycle A,1899,50,30,29,
Dock C,1900,53,27,29,
Dock B,1902,52,28,29,
Bicycle A,1902,49,31,29,
Dock B,1903,51,29,29,
Dock B,1904,50,30,29,
Dock B,1904,51,29,29,
Bicycle D,1906,79,1,29,
Dock D,1906,80,0,29,
Dock B,1907,52,28,29,
Dock B,1908,51,29,29,
Dock C,1908,54,26,29,
Dock A,1910,50,30,29,
Dock C,1911,55,25,29,
Bicycle C,1911,54,26,29,
Dock B,1911,50,30,29,
Bicycle C,1912,53,27,29,
Bicycle C,1913,52,28,29,
Dock C,1913,53,27,29,
Dock C,1915,54,26,29,
Bicycle A,1916,49,31,29,
Bicycle A,1918,48,32,29,
Bicycle D,1919,79,1,29,
Dock D,1919,80,0,29,
Dock C,1920,55,25,29,
Dock B,1921,49,31,29,
Dock A,1921,49,31,29,
Dock B,1922,48,32,29,
Dock B,1922,47,33,29,
Dock B,1922,48,32,29,
Bicycle D,1924,79,1,29,
Dock D,1924,80,0,29,
Dock B,1924,49,31,29,
Bicycle D,1925,79,1,29,
Dock D,1925,80,0,29,
Bicycle A,1927,48,32,29,
Dock A,1927,49,31,29,
Bicycle A,1927,48,32,29,
Dock C,1928,56,24,29,
Bicycle D,1928,79,1,29,
Dock D,1928,80,0,29,
Dock A,1929,49,31,29,
Dock C,1929,57,23,29,
Dock C,1931,58,22,29,
Dock A,1931,50,30,29,
Dock B,1931,50,30,29,
Dock B,1933,51,29,29,
Dock B,1935,50,30,29,
Bicycle D,1935,79,1,29,
Dock D,1935,80,0,29,
Bicycle C,1935,57,23,29,
Bicycle A,1936,49,31,29,
Dock A,1937,50,30,29,
Bicycle C,1938,56,24,29,
Bicycle C,1938,55,25,29,
Dock C,1942,56,24,29,
Dock B,1942,51,29,29,
Bicycle C,1943,55,25,29,
Bicycle C,1947,54,26,29,
Bicycle D,1947,79,1,29,
Dock D,1947,80,0,29,
Bicycle A,1947,49,31,29,
Dock A,1950,50,30,29,
Dock B,1952,52,28,29,
Dock B,1955,51,29,29,
Bicycle D,1956,79,1,29,
Dock D,1956,80,0,29,
Bicycle C,1956,53,27,29,
Bicycle A,1956,49,31,29,
Bicycle A,1958,48,32,29,
Dock A,1959,49,31,29,
Bicycle C,1961,52,28,29,
Dock C,1962,53,27,29,
Bicycle C,1963,52,28,29,
Bicycle A,1964,48,32,29,
Bicycle C,1965,51,29,29,
Bicycle D,1965,79,1,29,
Dock D,1965,80,0,29,
Bicycle C,1966,50,30,29,
Dock B,1966,52,28,29,
Dock B,1966,53,27,29,
Bicycle A,1966,47,33,29,
Bicycle C,1966,49,31,29,
Bicycle D,1967,79,1,29,
Dock D,1967,80,0,29,
Dock B,1967,52,28,29,
Dock A,1969,48,32,29,
Dock B,1970,53,27,29,
Dock A,1970,49,31,29,
Dock B,1970,54,26,29,
Dock B,1973,53,27,29,
Dock C,1974,50,30,29,
Bicycle D,1979,79,1,29,
Dock D,1979,80,0,29,
Bicycle D,1979,79,1,29,
Dock D,1979,80,0,29,
Bicycle D,1979,79,1,29,
Dock D,1979,80,0,29,
Dock C,1981,51,29,29,
Dock A,1982,50,30,29,
Dock B,1982,52,28,29,
Dock A,1983,51,29,29,
Dock A,1983,52,28,29,
Bicycle D,1988,79,1,29,
Dock D,1988,80,0,29,
Dock B,1989,51,29,29,
Bicycle C,1991,50,30,29,
Bicycle D,1991,79,1,29,
Dock D,1991,80,0,29,
Dock A,1991,53,27,29,
Bicycle D,1991,79,1,29,
Dock D,1991,80,0,29,
Dock C,1992,51,29,29,
Dock A,1993,54,26,29,
Dock A,1994,55,25,29,
Dock B,1995,50,30,29,
Bicycle C,1995,50,30,29,
Dock B,1997,49,31,29,
Bicycle C,1998,49,31,29,
Dock C,1998,50,30,29,
Dock B,1999,48,32,29,
Bicycle A,2000,54,26,29,
Dock C,2002,51,29,29,
Bicycle D,2004,79,1,29,
Dock D,2004,80,0,29,
Bicycle A,2006,53,27,29,
Dock B,2006,49,31,29,
Dock B,2008,48,32,29,
Dock A,2008,54,26,29,
Dock C,2009,52,28,29,
Dock C,2009,53,27,29,
Bicycle D,2009,79,1,29,
Dock D,2009,80,0,29,
Dock B,2012,49,31,29,
Dock C,2013,54,26,29,
Dock A,2014,55,25,29,
Bicycle C,2015,53,27,29,
Bicycle D,2016,79,1,29,
Dock D,2016,80,0,29,
Bicycle A,2017,54,26,29,
Bicycle A,2018,53,27,29,
Bicycle D,2019,79,1,29,
Dock D,2019,80,0,29,
Dock A,2019,54,26,29,
Bicycle C,2020,52,28,29,
Dock A,2022,55,25,29,
Bicycle D,2024,79,1,29,
Dock D,2024,80,0,29,
Bicycle C,2024,51,29,29,
Dock B,2026,50,30,29,
Dock B,2026,51,29,29,
Bicycle A,2026,54,26,29,
Bicycle A,2026,53,27,29,
Bicycle C,2027,50,30,29,
Dock B,2027,50,30,29,
Dock A,2028,54,26,29,
Dock B,2029,49,31,29,
Bicycle C,2030,49,31,29,
Dock B,2032,50,30,29,
Dock B,2033,51,29,29,
Bicycle C,2033,48,32,29,
Bicycle A,2034,53,27,29,
Bicycle D,2035,79,1,29,
Dock D,2035,80,0,29,
Bicycle A,2035,52,28,29,
Bicycle A,2036,51,29,29,
Dock C,2036,49,31,29,
Dock C,2037,50,30,29,
Dock B,2039,50,30,29,
Dock A,2039,52,28,29,
Bicycle D,2040,79,1,29,
Dock D,2040,80,0,29,
Dock B,2041,51,29,29,
Dock B,2042,52,28,29,
Dock A,2043,53,27,29,
Dock B,2043,51,29,29,
Dock B,2043,52,28,29,
Bicycle D,2044,79,1,29,
Dock D,2044,80,0,29,
Bicycle D,2045,79,1,29,
Dock D,2045,80,0,29,
Dock C,2046,51,29,29,
Dock B,2046,51,29,29,
Dock A,2047,54,26,29,
Dock A,2047,55,25,29,
Bicycle C,2049,50,30,29,
Dock C,2052,51,29,29,
Bicycle D,2052,79,1,29,
Dock D,2052,80,0,29,
Dock C,2053,52,28,29,
Bicycle C,2053,51,29,29,
Dock B,2056,50,30,29,
Dock A,2057,56,24,29,
Bicycle A,2060,55,25,29,
Dock B,2060,49,31,29,
Dock B,2061,48,32,29,
Bicycle D,2062,79,1,29,
Dock D,2062,80,0,29,
Dock C,2062,52,28,29,
Bicycle C,2063,51,29,29,
Dock B,2064,49,31,29,
Bicycle D,2065,79,1,29,
Dock D,2065,80,0,29,
Dock A,2065,56,24,29,
Dock B,2065,48,32,29,
Dock C,2066,52,28,29,
Dock C,2069,53,27,29,
Bicycle D,2069,79,1,29,
Dock D,2069,80,0,29,
Dock B,2069,47,33,29,
Dock A,2070,57,23,29,
Dock B,2071,46,34,29,
Bicycle D,2072,79,1,29,
Dock D,2072,80,0,29,
Dock C,2072,54,26,29,
Dock A,2072,58,22,29,
Bicycle D,2072,79,1,29,
Dock D,2072,80,0,29,
Bicycle D,2073,79,1,29,
Dock D,2073,80,0,29,
Dock A,2074,59,21,29,
Dock A,2076,60,20,29,
Dock A,2076,61,19,29,
Bicycle D,2076,79,1,29,
Dock D,2076,80,0,29,
Dock B,2077,45,35,29,
Dock B,2078,44,36,29,
Bicycle A,2078,60,20,29,
Dock C,2079,55,25,29,
Dock C,2079,56,24,29,
Dock A,2079,61,19,29,
Bicycle A,2080,60,20,29,
Bicycle A,2081,59,21,29,
Dock C,2084,57,23,29,
Dock C,2084,58,22,29,
Dock B,2085,45,35,29,
Dock B,2087,46,34,29,
Bicycle C,2087,57,23,29,
Dock B,2087,47,33,29,
Dock B,2090,46,34,29,
Bicycle D,2091,79,1,29,
Dock D,2091,80,0,29,
Bicycle A,2093,58,22,29,
Dock B,2093,45,35,29,
Dock B,2094,44,36,29,
Bicycle A,2094,57,23,29,
Dock A,2095,58,22,29,
Dock C,2096,58,22,29,
Bicycle D,2099,79,1,29,
Dock D,2099,80,0,29,
Dock C,2099,59,21,29,
Dock B,2100,45,35,29,
Dock B,2100,46,34,29,
Dock C,2101,60,20,29,
Dock A,2102,59,21,29,
Bicycle D,2102,79,1,29,
Dock D,2102,80,0,29,
Bicycle D,2103,79,1,29,
Dock D,2103,80,0,29,
Bicycle C,2104,59,21,29,
Dock B,2104,45,35,29,
Dock A,2105,60,20,29,
Dock A,2106,61,19,29,
Bicycle C,2108,58,22,29,
Bicycle A,2108,60,20,29,
Bicycle D,2109,79,1,29,
Dock D,2109,80,0,29,
Bicycle C,2111,57,23,29,
Bicycle A,2111,59,21,29,
Dock A,2112,60,20,29,
Bicycle D,2112,79,1,29,
Dock D,2112,80,0,29,
Dock C,2113,58,22,29,
Dock B,2113,44,36,29,
Bicycle A,2114,59,21,29,
Dock B,2114,45,35,29,
Dock A,2115,60,20,29,
Bicycle D,2116,79,1,29,
Dock D,2116,80,0,29,
Bicycle C,2117,57,23,29,
Bicycle C,2117,56,24,29,
Bicycle A,2117,59,21,29,
Bicycle A,2118,58,22,29,
Dock B,2118,46,34,29,
Dock B,2118,47,33,29,
Dock A,2119,59,21,29,
Bicycle D,2121,79,1,29,
Dock D,2121,80,0,29,
Bicycle A,2121,58,22,29,
Bicycle C,2123,55,25,29,
Dock B,2123,48,32,29,
Bicycle C,2124,54,26,29,
Dock B,2124,49,31,29,
Dock A,2125,59,21,29,
Bicycle C,2125,53,27,29,
Dock C,2126,54,26,29,
Dock B,2127,50,30,29,
Bicycle A,2127,58,22,29,
Bicycle D,2128,79,1,29,
Dock D,2128,80,0,29,
Bicycle A,2128,57,23,29,
Dock A,2130,58,22,29,
Dock B,2131,49,31,29,
Dock B,2132,48,32,29,
Dock B,2133,49,31,29,
Dock B,2133,50,30,29,
Bicycle D,2133,79,1,29,
Dock D,2133,80,0,29,
Dock B,2134,49,31,29,
Dock A,2136,59,21,29,
Dock C,2138,55,25,29,
Dock C,2140,56,24,29,
Dock C,2140,57,23,29,
Bicycle C,2141,56,24,29,
Bicycle A,2144,58,22,29,
Dock B,2145,48,32,29,
Bicycle C,2146,55,25,29,
Dock B,2146,47,33,29,
Bicycle A,2148,57,23,29,
Dock B,2149,48,32,29,
Dock B,2150,47,33,29,
Bicycle D,2151,79,1,29,
Dock D,2151,80,0,29,
Bicycle A,2151,56,24,29,
Bicycle D,2151,79,1,29,
Dock D,2151,80,0,29,
Dock C,2151,56,24,29,
Dock B,2152,46,34,29,
Dock C,2153,57,23,29,
Bicycle A,2153,55,25,29,
Bicycle C,2154,56,24,29,
Dock A,2154,56,24,29,
Dock B,2155,45,35,29,
Dock A,2155,57,23,29,
Dock B,2155,46,34,29,
Bicycle A,2156,56,24,29,
Dock B,2156,45,35,29,
Dock B,2156,46,34,29,
Dock C,2157,57,23,29,
Dock C,2158,58,22,29,
Bicycle C,2159,57,23,29,
Bicycle C,22,79,1,30,
Dock B,23,79,1,30,
Bicycle A,24,79,1,30,
Bicycle D,24,79,1,30,
Dock A,27,80,0,30,
Dock D,29,80,0,30,
Dock B,32,80,0,30,
Dock C,35,80,0,30,
Dock B,38,79,1,30,
Bicycle D,39,79,1,30,
Dock B,40,78,2,30,
Dock B,42,77,3,30,
Bicycle C,42,79,1,30,
Dock B,43,76,4,30,
Dock C,48,80,0,30,
Bicycle A,48,79,1,30,
Dock A,48,80,0,30,
Bicycle A,51,79,1,30,
Bicycle D,52,78,2,30,
Bicycle D,53,77,3,30,
Dock D,53,78,2,30,
Dock B,55,77,3,30,
Dock A,56,80,0,30,
Dock B,57,78,2,30,
Bicycle C,58,79,1,30,
Dock C,58,80,0,30,
Bicycle D,61,77,3,30,
Bicycle C,62,79,1,30,
Dock C,62,80,0,30,
Bicycle A,63,79,1,30,
Dock A,63,80,0,30,
Bicycle C,63,79,1,30,
Dock C,63,80,0,30,
Bicycle D,66,76,4,30,
Dock D,67,77,3,30,
Dock B,69,79,1,30,
Bicycle C,71,79,1,30,
Dock D,71,78,2,30,
Bicycle C,74,78,2,30,
Dock D,76,79,1,30,
Bicycle D,79,78,2,30,
Dock D,80,79,1,30,
Bicycle C,81,77,3,30,
Dock D,81,80,0,30,
Dock B,83,78,2,30,
Bicycle A,83,79,1,30,
Dock A,83,80,0,30,
Bicycle A,85,79,1,30,
Dock A,85,80,0,30,
Dock B,86,77,3,30,
Bicycle A,88,79,1,30,
Dock A,88,80,0,30,
Bicycle C,88,76,4,30,
Dock B,89,78,2,30,
Bicycle A,89,79,1,30,
Dock C,89,77,3,30,
Dock B,91,79,1,30,
Dock B,91,78,2,30,
Bicycle A,92,78,2,30,
Dock B,93,77,3,30,
Bicycle C,93,76,4,30,
Bicycle D,93,79,1,30,
Dock D,93,80,0,30,
Dock C,94,77,3,30,
Bicycle A,95,77,3,30,
Dock B,96,78,2,30,
Bicycle C,96,76,4,30,
Dock A,96,78,2,30,
Bicycle C,96,75,5,30,
Dock C,97,76,4,30,
Dock B,98,79,1,30,
Dock B,98,80,0,30,
Dock C,100,77,3,30,
Dock B,101,79,1,30,
Dock B,101,80,0,30,
Bicycle D,103,79,1,30,
Dock D,103,80,0,30,
Bicycle A,104,77,3,30,
Dock A,105,78,2,30,
Bicycle D,107,79,1,30,
Dock D,107,80,0,30,
Bicycle D,107,79,1,30,
Dock D,107,80,0,30,
Bicycle A,108,77,3,30,
Bicycle A,109,76,4,30,
Dock A,110,77,3,30,
Dock A,111,78,2,30,
Dock C,112,78,2,30,
Bicycle D,115,79,1,30,
Dock D,115,80,0,30,
Bicycle A,117,77,3,30,
Dock A,118,78,2,30,
Bicycle D,118,79,1,30,
Dock B,120,79,1,30,
Dock B,120,80,0,30,
Dock A,121,79,1,30,
Bicycle D,122,78,2,30,
Dock B,123,79,1,30,
Dock B,123,80,0,30,
Bicycle A,123,78,2,30,
Bicycle A,124,77,3,30,
Bicycle C,125,77,3,30,
Dock A,125,78,2,30,
Bicycle A,125,77,3,30,
Bicycle D,127,77,3,30,
Dock C,127,78,2,30,
Bicycle C,127,77,3,30,
Dock A,130,78,2,30,
Bicycle C,131,76,4,30,
Dock D,132,78,2,30,
Bicycle D,132,77,3,30,
Bicycle A,133,77,3,30,
Dock B,133,79,1,30,
Dock B,133,80,0,30,
Dock B,134,79,1,30,
Dock B,134,80,0,30,
Dock C,134,77,3,30,
Bicycle D,134,76,4,30,
Bicycle C,134,76,4,30,
Dock D,134,77,3,30,
Bicycle D,134,76,4,30,
Bicycle C,135,75,5,30,
Dock A,136,78,2,30,
Dock B,136,79,1,30,
Dock B,136,80,0,30,
Dock A,136,79,1,30,
Dock A,139,80,0,30,
Dock C,139,76,4,30,
Dock D,140,77,3,30,
Bicycle D,140,76,4,30,
Bicycle D,140,75,5,30,
Dock C,141,77,3,30,
Dock C,142,78,2,30,
Bicycle A,142,79,1,30,
Dock B,142,79,1,30,
Dock B,142,80,0,30,
Dock D,143,76,4,30,
Dock A,143,80,0,30,
Dock B,144,79,1,30,
Dock B,144,80,0,30,
Dock B,145,79,1,30,
Dock B,145,80,0,30,
Dock D,147,77,3,30,
Bicycle A,148,79,1,30,
Dock A,148,80,0,30,
Dock C,149,79,1,30,
Bicycle A,150,79,1,30,
Dock C,151,80,0,30,
Bicycle C,151,79,1,30,
Dock C,151,80,0,30,
Dock B,155,79,1,30,
Dock B,155,80,0,30,
Bicycle C,156,79,1,30,
Bicycle D,159,76,4,30,
Bicycle A,160,78,2,30,
Bicycle C,160,78,2,30,
Dock A,161,79,1,30,
Dock C,162,79,1,30,
Dock B,162,79,1,30,
Dock B,162,80,0,30,
Dock B,163,79,1,30,
Dock B,163,80,0,30,
Bicycle D,163,75,5,30,
Bicycle C,163,78,2,30,
Dock D,164,76,4,30,
Dock D,164,77,3,30,
Dock A,165,80,0,30,
Dock D,169,78,2,30,
Dock C,169,79,1,30,
Dock C,171,80,0,30,
Dock B,171,79,1,30,
Dock B,171,80,0,30,
Bicycle D,172,77,3,30,
Bicycle A,174,79,1,30,
Bicycle D,174,76,4,30,
Dock A,175,80,0,30,
Bicycle C,176,79,1,30,
Bicycle D,177,75,5,30,
Dock D,177,76,4,30,
Bicycle A,178,79,1,30,
Dock A,178,80,0,30,
Dock C,179,80,0,30,
Bicycle C,180,79,1,30,
Dock B,181,79,1,30,
Dock B,181,80,0,30,
Bicycle A,182,79,1,30,
Dock A,182,80,0,30,
Bicycle C,183,78,2,30,
Bicycle A,184,79,1,30,
Dock B,184,79,1,30,
Dock B,184,80,0,30,
Dock B,185,79,1,30,
Dock C,187,79,1,30,
Dock D,188,77,3,30,
Dock D,188,78,2,30,
Dock B,190,78,2,30,
Bicycle D,190,77,3,30,
Bicycle C,190,78,2,30,
Dock B,190,79,1,30,
Bicycle A,191,78,2,30,
Dock D,191,78,2,30,
Bicycle D,191,77,3,30,
Dock B,191,80,0,30,
Dock A,192,79,1,30,
Dock C,193,79,1,30,
Bicycle C,193,78,2,30,
Bicycle A,193,78,2,30,
Bicycle C,193,77,3,30,
Dock A,195,79,1,30,
Bicycle D,195,76,4,30,
Dock C,195,78,2,30,
Dock C,197,79,1,30,
Dock A,198,80,0,30,
Dock D,198,77,3,30,
Dock D,200,78,2,30,
Dock B,200,79,1,30,
Dock B,200,80,0,30,
Dock D,202,79,1,30,
Bicycle A,203,79,1,30,
Bicycle D,203,78,2,30,
Bicycle A,204,78,2,30,
Bicycle A,205,77,3,30,
Dock B,206,79,1,30,
Dock B,206,80,0,30,
Dock A,206,78,2,30,
Dock B,209,79,1,30,
Dock B,209,80,0,30,
Dock C,210,80,0,30,
Dock B,211,79,1,30,
Dock B,211,80,0,30,
Bicycle D,212,77,3,30,
Bicycle A,214,77,3,30,
Dock B,214,79,1,30,
Dock B,214,80,0,30,
Dock A,215,78,2,30,
Bicycle A,216,77,3,30,
Bicycle D,217,76,4,30,
Bicycle C,217,79,1,30,
Dock C,217,80,0,30,
Bicycle D,217,75,5,30,
Dock B,217,79,1,30,
Dock A,219,78,2,30,
Dock B,219,78,2,30,
Dock A,221,79,1,30,
Dock B,221,77,3,30,
Dock B,224,78,2,30,
Bicycle A,224,78,2,30,
Dock B,225,79,1,30,
Bicycle C,227,79,1,30,
Dock C,227,80,0,30,
Dock D,227,76,4,30,
Bicycle A,228,77,3,30,
Bicycle C,230,79,1,30,
Dock C,230,80,0,30,
Dock B,230,80,0,30,
Bicycle A,231,76,4,30,
Bicycle D,233,75,5,30,
Dock B,233,79,1,30,
Dock B,233,78,2,30,
Dock A,236,77,3,30,
Dock B,236,79,1,30,
Dock B,237,80,0,30,
Dock D,238,76,4,30,
Bicycle A,239,76,4,30,
Dock D,239,77,3,30,
Bicycle C,240,79,1,30,
Dock C,240,80,0,30,
Bicycle D,240,76,4,30,
Bicycle A,240,75,5,30,
Bicycle A,242,74,6,30,
Dock B,242,79,1,30,
Bicycle A,243,73,7,30,
Dock A,243,74,6,30,
Dock B,244,78,2,30,
Dock B,245,79,1,30,
Bicycle A,245,73,7,30,
Dock B,247,78,2,30,
Bicycle C,247,79,1,30,
Dock C,247,80,0,30,
Bicycle A,247,72,8,30,
Dock B,247,79,1,30,
Dock B,248,78,2,30,
Bicycle C,248,79,1,30,
Dock C,248,80,0,30,
Dock B,248,79,1,30,
Dock D,249,77,3,30,
Dock B,250,80,0,30,
Bicycle A,250,71,9,30,
Bicycle D,252,76,4,30,
Bicycle A,253,70,10,30,
Bicycle D,254,75,5,30,
Dock A,255,71,9,30,
Dock D,255,76,4,30,
Bicycle C,256,79,1,30,
Dock C,256,80,0,30,
Bicycle A,257,70,10,30,
Dock B,257,79,1,30,
Dock B,257,80,0,30,
Bicycle D,258,75,5,30,
Dock A,258,71,9,30,
Dock D,258,76,4,30,
Dock B,259,79,1,30,
Dock B,259,80,0,30,
Dock B,259,79,1,30,
Dock B,259,80,0,30,
Bicycle D,260,75,5,30,
Dock B,261,79,1,30,
Dock B,261,80,0,30,
Dock B,261,79,1,30,
Dock B,261,78,2,30,
Dock A,261,72,8,30,
Bicycle A,262,71,9,30,
Bicycle A,262,70,10,30,
Dock A,263,71,9,30,
Dock B,263,77,3,30,
Dock D,264,76,4,30,
Dock B,264,78,2,30,
Bicycle D,264,75,5,30,
Bicycle A,265,70,10,30,
Dock B,267,77,3,30,
Dock A,267,71,9,30,
Dock B,268,78,2,30,
Dock B,270,79,1,30,
Dock B,270,78,2,30,
Bicycle D,271,74,6,30,
Dock B,273,79,1,30,
Bicycle D,273,73,7,30,
Bicycle C,274,79,1,30,
Dock C,274,80,0,30,
Bicycle C,276,79,1,30,
Dock C,276,80,0,30,
Dock A,276,72,8,30,
Dock A,276,73,7,30,
Bicycle D,278,72,8,30,
Bicycle A,280,72,8,30,
Bicycle A,281,71,9,30,
Bicycle D,281,71,9,30,
Dock D,282,72,8,30,
Dock A,282,72,8,30,
Dock B,283,78,2,30,
Dock B,284,77,3,30,
Dock A,284,73,7,30,
Bicycle C,285,79,1,30,
Dock C,285,80,0,30,
Dock D,285,73,7,30,
Dock B,285,76,4,30,
Bicycle C,285,79,1,30,
Dock C,285,80,0,30,
Dock B,286,77,3,30,
Bicycle C,287,79,1,30,
Dock C,287,80,0,30,
Dock B,288,78,2,30,
Dock B,289,77,3,30,
Bicycle A,290,72,8,30,
Bicycle A,291,71,9,30,
Dock B,291,76,4,30,
Bicycle D,292,72,8,30,
Bicycle A,292,70,10,30,
Bicycle A,292,69,11,30,
Dock B,292,75,5,30,
Dock D,293,73,7,30,
Dock B,293,74,6,30,
Dock A,295,70,10,30,
Dock D,296,74,6,30,
Dock B,296,75,5,30,
Dock B,296,76,4,30,
Bicycle A,297,69,11,30,
Dock D,298,75,5,30,
Bicycle C,299,79,1,30,
Dock C,299,80,0,30,
Dock B,299,77,3,30,
Dock B,300,78,2,30,
Bicycle C,301,79,1,30,
Dock C,301,80,0,30,
Dock B,301,77,3,30,
Bicycle A,302,68,12,30,
Bicycle A,302,67,13,30,
Bicycle A,303,66,14,30,
Bicycle C,304,79,1,30,
Dock C,304,80,0,30,
Dock B,304,78,2,30,
Bicycle C,305,79,1,30,
Dock C,305,80,0,30,
Bicycle D,305,74,6,30,
Dock B,307,79,1,30,
Bicycle A,307,65,15,30,
Dock D,307,75,5,30,
Dock B,308,80,0,30,
Dock A,309,66,14,30,
Bicycle D,309,74,6,30,
Bicycle D,309,73,7,30,
Dock D,310,74,6,30,
Dock A,311,67,13,30,
Dock A,312,68,12,30,
Bicycle D,313,73,7,30,
Bicycle D,313,72,8,30,
Dock D,313,73,7,30,
Dock B,315,79,1,30,
Dock B,315,80,0,30,
Dock D,315,74,6,30,
Dock A,315,69,11,30,
Dock A,317,70,10,30,
Bicycle A,318,69,11,30,
Bicycle D,319,73,7,30,
Dock B,320,79,1,30,
Dock B,320,80,0,30,
Dock B,320,79,1,30,
Bicycle A,321,68,12,30,
Dock A,322,69,11,30,
Dock B,322,80,0,30,
Dock B,324,79,1,30,
Bicycle D,325,72,8,30,
Bicycle D,328,71,9,30,
Dock B,328,78,2,30,
Dock A,328,70,10,30,
Bicycle D,330,70,10,30,
Dock B,330,79,1,30,
Dock A,330,71,9,30,
Dock B,331,78,2,30,
Dock B,331,77,3,30,
Dock B,331,76,4,30,
Dock B,332,75,5,30,
Bicycle D,332,69,11,30,
Dock A,332,72,8,30,
Dock B,333,74,6,30,
Bicycle A,333,71,9,30,
Dock B,334,73,7,30,
Dock B,334,72,8,30,
Dock A,337,72,8,30,
Bicycle A,338,71,9,30,
Dock B,338,71,9,30,
Bicycle C,339,79,1,30,
Dock C,339,80,0,30,
Bicycle D,340,68,12,30,
Dock B,340,72,8,30,
Bicycle A,341,70,10,30,
Dock A,343,71,9,30,
Dock B,343,71,9,30,
Dock B,343,72,8,30,
Bicycle C,344,79,1,30,
Dock C,344,80,0,30,
Dock B,344,71,9,30,
Bicycle A,345,70,10,30,
Dock B,345,72,8,30,
Bicycle A,347,69,11,30,
Dock D,349,69,11,30,
Dock B,349,71,9,30,
Bicycle D,350,68,12,30,
Dock D,350,69,11,30,
Dock B,352,72,8,30,
Bicycle D,352,68,12,30,
Dock A,353,70,10,30,
Dock B,354,73,7,30,
Dock A,354,71,9,30,
Bicycle D,355,67,13,30,
Dock B,355,72,8,30,
Bicycle D,357,66,14,30,
Bicycle C,357,79,1,30,
Dock C,357,80,0,30,
Dock A,360,72,8,30,
Dock A,360,73,7,30,
Bicycle A,361,72,8,30,
Bicycle A,362,71,9,30,
Dock D,365,67,13,30,
Bicycle A,365,70,10,30,
Bicycle A,366,69,11,30,
Dock B,366,73,7,30,
Dock B,367,74,6,30,
Bicycle D,369,66,14,30,
Bicycle D,370,65,15,30,
Dock B,370,75,5,30,
Bicycle D,371,64,16,30,
Dock A,371,70,10,30,
Dock A,373,71,9,30,
Dock A,374,72,8,30,
Dock B,375,74,6,30,
Dock B,375,75,5,30,
Bicycle C,376,79,1,30,
Dock C,376,80,0,30,
Bicycle C,376,79,1,30,
Dock C,376,80,0,30,
Bicycle D,379,63,17,30,
Bicycle D,381,62,18,30,
Dock A,381,73,7,30,
Dock A,384,74,6,30,
Dock D,384,63,17,30,
Dock D,385,64,16,30,
Bicycle A,385,73,7,30,
Bicycle A,386,72,8,30,
Dock B,388,74,6,30,
Bicycle A,389,71,9,30,
Bicycle A,390,70,10,30,
Dock B,391,75,5,30,
Dock B,391,76,4,30,
Bicycle A,392,69,11,30,
Bicycle D,393,63,17,30,
Bicycle A,394,68,12,30,
Dock B,394,75,5,30,
Dock B,394,76,4,30,
Dock A,396,69,11,30,
Dock B,397,77,3,30,
Dock B,399,78,2,30,
Bicycle A,399,68,12,30,
Dock B,403,77,3,30,
Dock B,403,76,4,30,
Bicycle D,404,62,18,30,
Dock B,404,77,3,30,
Dock B,405,78,2,30,
Dock B,406,77,3,30,
Dock A,407,69,11,30,
Bicycle A,407,68,12,30,
Bicycle C,408,79,1,30,
Dock C,408,80,0,30,
Dock B,408,76,4,30,
Bicycle D,411,61,19,30,
Dock B,411,77,3,30,
Bicycle A,411,67,13,30,
Bicycle A,412,66,14,30,
Bicycle A,413,65,15,30,
Dock A,414,66,14,30,
Bicycle C,416,79,1,30,
Dock C,416,80,0,30,
Bicycle C,416,79,1,30,
Dock C,416,80,0,30,
Dock B,417,78,2,30,
Bicycle D,417,60,20,30,
Dock D,417,61,19,30,
Bicycle D,417,60,20,30,
