replication_no,time,id,prev_WaitTime,curr_WaitTime,
6,760.473889,300,0.000000,18.895655,
6,760.658988,235,10.637877,29.036617,
6,762.509222,304,0.000000,13.397269,
6,762.642055,282,0.000000,13.372765,
6,762.663452,289,0.000000,11.994867,
6,765.523009,246,2.784070,14.784658,
6,766.930554,278,0.000000,10.342654,
6,767.639601,277,0.329583,9.341556,
6,772.747151,276,0.018598,11.740700,
6,774.802808,307,0.000000,11.568488,
6,779.905937,271,1.336115,15.706726,
6,783.038330,290,3.107439,17.820624,
6,783.923961,313,0.000000,12.687698,
6,784.808247,312,0.000000,13.152208,
6,787.755959,311,0.000000,15.340044,
6,787.868945,318,0.000000,13.703151,
6,791.414379,315,0.000000,15.320499,
6,794.266187,301,0.000000,17.607772,
6,794.640628,260,0.000000,10.318481,
6,806.896652,310,0.000000,8.453350,
6,807.050829,279,0.000000,1.959656,
6,808.638732,306,0.000000,1.286710,
6,812.808317,324,0.000000,5.331509,
6,815.894319,294,0.000000,4.910285,
6,816.514681,305,0.000000,4.196293,
6,822.229932,319,0.000000,7.398088,
6,824.069731,287,0.000000,0.000000,
6,835.666915,337,0.000000,0.000000,
6,837.722228,322,0.000000,0.000000,
6,837.931690,292,0.000000,0.000000,
6,838.153499,325,0.000000,0.000000,
6,840.432765,339,0.000000,0.000000,
6,842.956057,314,0.000000,0.000000,
6,844.512678,326,0.000000,0.000000,
6,845.477126,321,0.000000,0.000000,
6,852.575180,329,0.000000,0.000000,
6,853.909888,323,0.000000,0.000000,
6,864.449386,332,0.000000,8.567627,
6,871.027040,309,0.000000,0.000000,
6,880.311216,345,0.000000,0.000000,
6,882.222465,327,0.000000,0.000000,
6,890.844284,352,0.000000,0.000000,
6,894.386256,342,0.000000,2.398985,
6,897.002141,331,0.000000,3.484231,
6,903.814236,349,0.000000,8.714121,
6,909.873437,344,0.000000,13.102226,
6,910.073172,369,0.000000,2.015421,
6,911.630947,377,0.000000,0.000000,
6,913.868929,373,0.000000,0.000000,
6,918.161771,341,0.000000,3.129140,
6,919.197082,333,0.000000,3.450029,
6,927.815597,356,0.000000,11.500180,
6,934.780268,336,0.000000,15.593587,
6,938.779152,348,0.000000,18.215038,
6,942.520565,334,0.000000,21.258971,
6,944.903582,317,28.640893,51.046726,
6,947.645434,381,0.000000,20.870162,
6,949.404040,360,0.000000,19.366375,
6,957.498416,350,0.000000,23.632620,
6,959.925401,338,0.000000,25.255281,
6,964.141138,370,0.000000,20.886341,
6,965.657617,386,0.000000,21.014317,
6,967.954192,359,0.000000,20.329718,
6,978.207565,351,0.000000,27.609999,
6,985.127819,388,0.000000,33.602538,
6,986.815434,387,0.000000,29.447558,
6,989.376150,357,0.000000,29.442922,
6,989.387495,354,0.000000,29.357140,
6,989.818953,392,0.000000,26.475630,
6,994.493270,328,38.213425,66.889501,
6,1011.212993,397,0.000000,42.043296,
6,1015.654211,361,0.000000,44.860567,
6,1016.314949,378,0.000000,45.226610,
6,1016.709493,364,0.000000,40.933854,
6,1019.956822,384,3.033084,46.597403,
6,1023.136186,343,46.481627,91.687964,
6,1031.425569,379,0.000000,52.204832,
6,1043.295532,402,0.000000,64.055904,
6,1045.709551,363,0.000000,64.757300,
6,1049.583202,398,0.000000,68.574730,
6,1052.084425,399,0.000000,66.612112,
6,1054.443062,401,0.000000,68.969014,
6,1061.940646,365,0.000000,75.941532,
6,1069.766771,405,0.000000,82.731548,
6,1079.300769,403,0.000000,91.274017,
6,1081.305023,368,0.000000,92.298479,
6,1082.077893,385,3.039834,91.608800,
6,1083.323223,383,0.000000,88.586189,
6,1091.264281,411,0.000000,96.385448,
6,1094.506329,394,0.355921,99.575445,
6,1103.863465,380,0.000000,108.144768,
6,1103.991402,404,0.000000,107.744262,
6,1108.498615,390,0.000000,110.514695,
6,1108.870184,414,0.000000,109.090263,
6,1110.176919,374,0.000000,109.009148,
6,1125.817202,396,0.289028,119.686925,
6,1127.484919,340,47.730030,168.307707,
6,1130.385258,422,0.000000,119.598822,
6,1136.676753,393,0.158820,124.764917,
6,1139.648757,382,1.625114,128.842518,
6,1157.542218,419,0.000000,137.145564,
6,1161.697464,410,0.000000,133.964647,
6,1169.514039,395,0.000000,136.209085,
6,1172.548294,428,0.000000,138.054003,
6,1172.672359,429,0.000000,137.415123,
6,1183.695141,417,0.000000,137.627358,
6,1192.517963,409,0.000000,146.352686,
6,1194.832552,400,0.000000,141.872357,
6,1200.643209,425,0.000000,145.564684,
6,1200.663364,433,0.000000,144.745295,
6,1202.813677,432,0.000000,146.546020,
6,1227.504458,434,0.000000,167.770462,
6,1228.537275,406,0.000000,164.096451,
6,1234.459954,436,0.000000,167.362610,
6,1236.691442,418,0.000000,168.137254,
6,1242.655705,408,0.000000,173.441851,
6,1265.549321,438,0.000000,196.230090,
6,1266.059139,439,0.000000,194.155630,
6,1272.680200,413,0.000000,193.178795,
6,1276.847752,443,0.000000,188.977425,
6,1285.447973,412,0.000000,188.824743,
6,1290.206872,426,0.000000,191.821690,
6,1290.884414,416,0.000000,188.358086,
6,1297.457294,449,0.000000,191.207024,
6,1299.136983,453,0.000000,191.152370,
6,1301.615339,423,0.000000,192.468077,
6,1302.444016,441,0.000000,191.403910,
6,1310.730029,440,0.000000,199.494650,
6,1314.351402,447,0.000000,201.146248,
6,1318.079452,442,0.000000,202.096875,
6,1318.839441,421,0.000000,197.652147,
