replication_no,time,id,prev_WaitTime,curr_WaitTime,
1,1812.662203,648,0.000000,0.000000,
1,1813.100755,645,0.000000,0.000000,
1,1814.063093,627,0.000000,0.000000,
1,1817.065881,641,0.000000,0.000000,
1,1818.473566,639,0.000000,0.000000,
1,1823.380558,651,0.000000,0.000000,
1,1840.166480,644,0.000000,0.000000,
1,1848.019241,637,0.000000,0.000000,
1,1850.300730,660,0.000000,0.000000,
1,1850.601283,662,0.000000,0.000000,
1,1851.385147,659,0.000000,0.000000,
1,1853.137869,636,0.000000,0.000000,
1,1857.041256,642,0.000000,0.000000,
1,1877.637830,671,0.000000,0.000000,
1,1878.638983,673,0.000000,0.000000,
1,1880.991653,656,0.000000,0.000000,
1,1881.385430,643,0.000000,0.000000,
1,1888.495262,675,0.000000,0.000000,
1,1891.811862,658,0.000000,0.000000,
1,1892.444763,663,0.000000,0.000000,
1,1892.787475,650,0.000000,0.000000,
1,1896.136944,677,0.000000,0.000000,
1,1900.233209,635,0.000000,0.000000,
1,1904.718296,681,0.000000,0.000000,
1,1917.810542,685,0.000000,0.000000,
1,1919.012773,674,0.000000,0.000000,
1,1929.737123,690,0.000000,0.000000,
1,1933.840629,653,0.000000,0.000000,
1,1934.393518,652,0.000000,0.000000,
1,1938.014928,684,0.000000,0.000000,
1,1939.348646,694,0.000000,0.000000,
1,1943.716297,682,0.000000,0.000000,
1,1944.207555,698,0.000000,0.000000,
1,1944.547682,696,0.000000,0.000000,
1,1948.899431,669,0.000000,0.000000,
1,1951.568611,672,0.000000,0.000000,
1,1952.876999,666,0.000000,0.000000,
1,1956.797737,701,0.000000,0.000000,
1,1962.199018,678,0.000000,0.000000,
1,1968.159644,691,0.000000,0.000000,
1,1968.206199,676,0.000000,0.000000,
1,1969.866620,692,0.000000,0.000000,
1,1970.712700,710,0.000000,0.000000,
1,1980.168997,695,0.000000,0.000000,
1,1982.520917,703,0.000000,0.000000,
1,1984.199506,667,0.000000,0.000000,
1,1990.545501,702,0.000000,0.000000,
1,1990.925576,711,0.000000,0.000000,
1,1992.470813,716,0.000000,0.000000,
1,1996.142218,687,0.000000,0.000000,
1,1997.302492,718,0.000000,0.000000,
1,1997.591125,706,0.000000,0.000000,
1,1998.669917,719,0.000000,0.000000,
1,1998.896670,708,0.000000,0.000000,
1,1999.372440,689,0.000000,0.000000,
1,2000.139523,720,0.000000,0.000000,
1,2004.612739,715,0.000000,0.000000,
1,2004.992916,723,0.000000,0.000000,
1,2005.426504,725,0.000000,0.000000,
1,2015.259182,722,0.000000,0.000000,
1,2018.547570,729,0.000000,0.000000,
1,2022.192805,726,0.000000,0.000000,
1,2028.670991,714,0.000000,0.000000,
1,2033.931514,724,0.000000,0.000000,
1,2036.378189,730,0.000000,0.000000,
1,2041.116594,699,0.000000,0.000000,
1,2041.182086,737,0.000000,0.000000,
1,2047.627159,735,0.000000,0.000000,
1,2048.996727,740,0.000000,0.000000,
1,2059.526386,743,0.000000,0.000000,
1,2064.934453,713,0.000000,0.000000,
1,2070.169031,731,0.000000,0.000000,
1,2071.735332,745,0.000000,0.000000,
1,2073.855787,705,0.000000,0.000000,
1,2074.435992,734,0.000000,0.000000,
1,2080.812838,733,0.000000,0.000000,
1,2088.304503,739,0.000000,0.000000,
1,2091.485523,751,0.000000,0.000000,
1,2094.529913,748,0.000000,0.000000,
1,2102.652664,717,3.483807,3.483807,
1,2108.388822,736,0.000000,0.000000,
1,2115.467737,744,0.000000,0.000000,
1,2115.497098,738,0.000000,0.000000,
1,2116.775909,756,0.000000,0.000000,
1,2129.226642,752,0.000000,0.000000,
1,2131.189889,767,0.000000,0.000000,
1,2133.220231,763,0.000000,0.000000,
1,2134.754891,741,0.000000,0.000000,
1,2140.686791,764,0.000000,0.000000,
1,2140.996894,758,0.000000,0.000000,
1,2144.688351,728,26.540106,26.540106,
1,2145.180587,727,20.493048,20.493048,
1,2145.612542,749,0.000000,0.000000,
1,2150.253978,760,0.000000,0.000000,
1,2151.252680,774,0.000000,0.000000,
1,2155.876297,778,0.000000,0.000000,
1,2157.770704,747,0.000000,0.000000,
1,2158.695408,775,0.000000,0.000000,
1,2158.747759,779,0.000000,0.000000,
1,2159.071795,762,0.000000,0.000000,
1,2159.092926,781,0.000000,0.000000,
1,2162.950125,780,0.000000,0.000000,
1,2163.689909,768,0.000000,0.000000,
1,2167.941596,765,0.000000,0.000000,
1,2179.140320,746,0.000000,0.000000,
1,2180.249533,792,0.000000,0.000000,
1,2185.224041,757,0.000000,0.000000,
1,2186.252303,785,0.000000,0.000000,
1,2190.381854,796,0.000000,0.000000,
1,2194.533876,794,0.000000,0.000000,
1,2194.668685,769,0.000000,0.000000,
1,2195.731083,753,0.000000,0.000000,
1,2195.911711,776,0.000000,0.000000,
1,2209.477445,809,0.000000,0.000000,
1,2210.122252,782,0.000000,0.000000,
1,2210.633831,786,0.000000,0.000000,
1,2214.828194,787,0.000000,0.000000,
1,2216.427692,789,0.000000,0.000000,
1,2216.442189,766,0.000000,0.000000,
1,2221.488162,806,0.000000,0.000000,
1,2227.329795,761,3.018257,3.018257,
1,2227.412733,814,0.000000,0.000000,
1,2229.738072,798,0.000000,0.000000,
1,2233.757042,800,0.000000,0.000000,
1,2234.596471,813,0.000000,0.000000,
1,2236.822110,816,0.000000,0.000000,
1,2241.392154,823,0.000000,0.000000,
1,2242.919395,771,0.000000,0.000000,
1,2244.207908,826,0.000000,0.000000,
1,2246.401004,829,0.000000,0.000000,
1,2248.537596,812,0.000000,0.000000,
1,2250.157560,830,0.000000,0.000000,
1,2253.516795,770,0.000000,0.000000,
1,2253.949797,772,5.255604,5.255604,
1,2257.064096,815,0.000000,0.000000,
1,2259.298210,808,0.000000,0.000000,
1,2261.930738,834,0.000000,0.000000,
1,2264.873000,818,0.000000,0.000000,
1,2273.633533,837,0.000000,0.000000,
1,2273.728295,828,0.000000,0.000000,
1,2274.564425,827,0.000000,0.000000,
1,2276.691386,838,0.000000,0.000000,
1,2285.294152,811,0.000000,0.000000,
1,2288.916693,835,0.000000,0.000000,
1,2294.439017,836,0.000000,0.000000,
1,2298.579709,817,0.000000,0.000000,
1,2300.665169,849,0.000000,0.000000,
1,2301.037630,852,0.000000,0.000000,
1,2305.069323,822,0.000000,0.000000,
1,2308.827762,819,0.000000,0.000000,
1,2309.625967,841,0.000000,0.000000,
1,2313.976547,842,0.000000,0.000000,
